Time (s),SEF,HTR,BW0,BW1,MET,MAP,PAR,GAR,GF1,GF2,EXT,Pres (hPa),dP (hPa/line),Temp (C),Batt (V),Cap (V),GPS Flag (HEX),GPS SV,Lon,Lat,Alt (m),Date,Time,gSpeed (m/s),aRate (m/s),aFilt (m/s),heading (deg)
10268,,X,,,,,,,,,,263.33,0.38,-11.4,2.86,2.88,1,19,-77.26097,39.38624,10601.12,20220731,15:29:43,29.30,-9.73,-10.14,65,
10269,,X,,,,,,,,,,263.69,0.38,-11.4,2.86,2.88,1,19,-77.26067,39.38634,10591.15,20220731,15:29:44,28.73,-9.97,-10.13,67,
10270,,X,,,,,,,,,,264.06,0.38,-11.4,2.86,2.88,1,19,-77.26037,39.38645,10581.26,20220731,15:29:45,28.53,-9.83,-10.12,64,
10271,,X,,,,,,,,,,264.46,0.38,-11.4,2.87,2.89,1,19,-77.26007,39.38656,10571.72,20220731,15:29:46,29.28,-9.43,-10.10,64,
10272,,X,,,,,,,,,,264.74,0.38,-11.3,2.87,2.89,1,19,-77.25976,39.38667,10562.07,20220731,15:29:47,28.74,-9.78,-10.09,66,
10273,,X,,,,,,,,,,265.16,0.38,-11.3,2.87,2.89,1,19,-77.25946,39.38677,10552.31,20220731,15:29:48,28.88,-9.60,-10.08,65,
10274,,X,,,,,,,,,,265.62,0.38,-11.0,2.87,2.89,1,19,-77.25914,39.38688,10542.83,20220731,15:29:49,29.75,-9.32,-10.05,66,
10275,,X,,,,,,,,,,266.00,0.38,-11.0,2.87,2.89,1,19,-77.25881,39.38698,10533.17,20220731,15:29:50,31.19,-9.66,-10.04,69,
10276,,,,,,,,,,,,266.31,0.38,-11.0,2.87,2.89,1,19,-77.25846,39.38707,10523.11,20220731,15:29:51,31.78,-10.15,-10.05,72,
10277,,,,,,,,,,,,266.75,0.38,-11.0,2.87,2.89,1,19,-77.25812,39.38715,10513.17,20220731,15:29:52,30.69,-9.97,-10.04,73,
10278,,X,,,,,,,,,,267.25,0.38,-11.0,2.87,2.89,1,19,-77.25778,39.38722,10503.26,20220731,15:29:53,31.40,-10.18,-10.05,75,
10279,,X,,,,,,,,,,267.39,0.38,-11.4,2.87,2.89,1,19,-77.25741,39.38729,10493.55,20220731,15:29:54,32.54,-9.60,-10.03,76,
10280,,X,,,,,,,,,,267.83,0.38,-11.4,2.87,2.89,1,19,-77.25704,39.38735,10483.94,20220731,15:29:55,32.36,-9.41,-10.02,78,
10281,,X,,,,,,,,,,268.22,0.38,-11.4,2.87,2.89,1,19,-77.25669,39.38741,10474.55,20220731,15:29:56,30.96,-9.37,-10.00,79,
10282,,X,,,,,,,,,,268.44,0.37,-11.4,2.87,2.89,1,19,-77.25633,39.38747,10465.16,20220731,15:29:57,31.70,-9.51,-9.98,79,
10283,,X,,,,,,,,,,268.81,0.37,-11.3,2.87,2.89,1,19,-77.25597,39.38752,10455.77,20220731,15:29:58,31.33,-9.27,-9.96,78,
10284,,X,,,,,,,,,,269.26,0.38,-11.3,2.87,2.89,1,19,-77.25562,39.38757,10446.48,20220731,15:29:59,30.67,-9.18,-9.94,79,
10285,,X,,,,,,,,,,269.62,0.37,-11.0,2.87,2.89,1,19,-77.25527,39.38762,10437.22,20220731,15:30:00,31.03,-9.20,-9.91,80,
10286,,,,,,,,,,,,269.91,0.37,-11.0,2.87,2.89,1,19,-77.25492,39.38767,10428.01,20220731,15:30:01,29.67,-9.23,-9.89,81,
10287,,,,,,,,,,,,270.31,0.37,-11.0,2.87,2.89,1,19,-77.25457,39.38770,10418.43,20220731,15:30:02,30.17,-9.60,-9.88,83,
10288,,X,,,,,,,,,,270.86,0.38,-11.0,2.87,2.89,1,19,-77.25424,39.38772,10408.71,20220731,15:30:03,29.17,-9.85,-9.88,84,
10289,,X,,,,,,,,,,271.10,0.37,-11.3,2.87,2.89,1,19,-77.25389,39.38774,10398.93,20220731,15:30:04,29.05,-9.94,-9.89,86,
10290,,X,,,,,,,,,,271.48,0.37,-11.3,2.87,2.89,1,19,-77.25356,39.38776,10389.25,20220731,15:30:05,29.37,-9.48,-9.87,87,
10291,,X,,,,,,,,,,271.90,0.38,-11.4,2.88,2.89,1,19,-77.25323,39.38777,10379.70,20220731,15:30:06,27.85,-9.50,-9.86,88,
10292,,X,,,,,,,,,,272.29,0.38,-11.3,2.88,2.89,1,19,-77.25290,39.38777,10370.07,20220731,15:30:07,28.00,-9.35,-9.85,90,
10293,,X,,,,,,,,,,272.54,0.37,-11.0,2.88,2.89,1,19,-77.25258,39.38777,10360.43,20220731,15:30:08,27.72,-9.46,-9.83,90,
10294,,,,,,,,,,,,272.91,0.37,-11.0,2.88,2.89,1,19,-77.25227,39.38777,10350.98,20220731,15:30:09,27.70,-9.45,-9.82,89,
10295,,,,,,,,,,,,273.28,0.37,-11.0,2.88,2.89,1,19,-77.25194,39.38777,10341.43,20220731,15:30:10,28.11,-9.33,-9.81,89,
10296,,X,,,,,,,,,,273.72,0.37,-11.0,2.88,2.89,1,19,-77.25161,39.38778,10331.93,20220731,15:30:11,28.26,-9.74,-9.80,87,
10297,,X,,,,,,,,,,274.15,0.38,-11.3,2.88,2.89,1,19,-77.25128,39.38779,10322.18,20220731,15:30:12,28.33,-9.79,-9.80,86,
10298,,X,,,,,,,,,,274.50,0.38,-11.4,2.88,2.89,1,19,-77.25096,39.38780,10312.49,20220731,15:30:13,29.00,-9.53,-9.80,86,
10299,,X,,,,,,,,,,274.77,0.37,-11.3,2.88,2.89,1,19,-77.25061,39.38782,10302.84,20220731,15:30:14,29.44,-9.40,-9.78,86,
10300,,X,,,,,,,,,,275.20,0.37,-11.3,2.88,2.89,1,19,-77.25028,39.38784,10293.14,20220731,15:30:15,29.11,-9.53,-9.78,86,
10301,,X,,,,,,,,,,275.55,0.37,-11.0,2.86,2.89,1,19,-77.24993,39.38785,10283.54,20220731,15:30:16,29.60,-9.31,-9.76,85,
10302,,,,,,,,,,,,275.96,0.37,-11.0,2.86,2.89,1,18,-77.24960,39.38787,10273.88,20220731,15:30:17,29.18,-9.67,-9.76,88,
10303,,,,,,,,,,,,276.42,0.38,-11.0,2.86,2.89,1,18,-77.24925,39.38788,10264.17,20220731,15:30:18,28.51,-9.50,-9.75,88,
10304,,X,,,,,,,,,,276.75,0.38,-11.0,2.86,2.89,1,18,-77.24893,39.38788,10254.77,20220731,15:30:19,27.89,-9.39,-9.74,88,
10305,,X,,,,,,,,,,277.10,0.37,-11.3,2.86,2.89,1,19,-77.24861,39.38789,10245.05,20220731,15:30:20,26.38,-9.84,-9.74,90,
10306,,X,,,,,,,,,,277.50,0.38,-11.3,2.86,2.89,1,19,-77.24833,39.38788,10235.51,20220731,15:30:21,24.53,-9.70,-9.74,91,
10307,,X,,,,,,,,,,277.94,0.38,-11.3,2.86,2.89,1,19,-77.24806,39.38787,10225.91,20220731,15:30:22,23.04,-9.84,-9.74,91,
10308,,X,,,,,,,,,,278.37,0.38,-11.0,2.86,2.89,1,19,-77.24781,39.38788,10216.04,20220731,15:30:23,20.89,-9.81,-9.75,88,
10309,,,,,,,,,,,,278.63,0.38,-11.0,2.86,2.89,1,19,-77.24757,39.38788,10206.45,20220731,15:30:24,19.64,-9.67,-9.74,87,
10310,,,,,,,,,,,,279.08,0.38,-11.0,2.86,2.89,1,19,-77.24734,39.38789,10196.74,20220731,15:30:25,18.72,-9.48,-9.74,86,
10311,,X,,,,,,,,,,279.45,0.38,-11.0,3.02,3.06,1,19,-77.24714,39.38791,10187.45,20220731,15:30:26,18.00,-9.64,-9.73,81,
10312,,X,,,,,,,,,,279.80,0.38,-11.3,3.02,3.06,1,19,-77.24694,39.38794,10178.13,20220731,15:30:27,17.27,-9.45,-9.72,80,
10313,,X,,,,,,,,,,280.25,0.38,-11.3,3.02,3.06,1,19,-77.24674,39.38797,10168.89,20220731,15:30:28,17.59,-9.24,-9.71,77,
10314,,X,,,,,,,,,,280.61,0.38,-11.3,3.02,3.06,1,19,-77.24654,39.38801,10159.71,20220731,15:30:29,17.93,-9.21,-9.69,75,
10315,,X,,,,,,,,,,280.94,0.38,-11.0,3.02,3.06,1,19,-77.24634,39.38805,10150.58,20220731,15:30:30,17.12,-8.98,-9.67,75,
10316,,X,,,,,,,,,,281.42,0.38,-11.0,3.02,3.06,1,19,-77.24615,39.38809,10141.65,20220731,15:30:31,17.47,-9.06,-9.65,74,
10317,,,,,,,,,,,,281.64,0.38,-11.0,3.02,3.06,1,19,-77.24595,39.38814,10132.37,20220731,15:30:32,17.57,-9.41,-9.65,73,
10318,,,,,,,,,,,,282.05,0.38,-11.0,3.02,3.06,1,19,-77.24575,39.38818,10123.03,20220731,15:30:33,17.65,-9.33,-9.64,76,
10319,,X,,,,,,,,,,282.65,0.38,-11.0,3.02,3.06,1,19,-77.24555,39.38822,10113.95,20220731,15:30:34,17.40,-9.28,-9.63,75,
10320,,X,,,,,,,,,,282.93,0.38,-11.3,3.02,3.06,1,19,-77.24536,39.38825,10104.67,20220731,15:30:35,18.00,-9.48,-9.62,78,
10321,,X,,,,,,,,,,283.18,0.38,-11.3,2.88,2.90,1,19,-77.24515,39.38828,10095.34,20220731,15:30:36,18.39,-9.15,-9.61,80,
10322,,X,,,,,,,,,,283.58,0.38,-11.3,2.88,2.90,1,19,-77.24494,39.38830,10085.84,20220731,15:30:37,18.41,-9.44,-9.60,85,
10323,,X,,,,,,,,,,284.13,0.38,-11.0,2.88,2.90,1,19,-77.24472,39.38832,10076.53,20220731,15:30:38,19.02,-9.10,-9.59,81,
10324,,,,,,,,,,,,284.49,0.38,-11.0,2.88,2.90,1,19,-77.24449,39.38834,10067.08,20220731,15:30:39,19.54,-9.53,-9.59,85,
10325,,,,,,,,,,,,284.75,0.38,-11.0,2.88,2.90,1,19,-77.24427,39.38835,10057.68,20220731,15:30:40,19.60,-8.98,-9.57,88,
10326,,X,,,,,,,,,,285.24,0.38,-11.0,2.88,2.90,1,19,-77.24404,39.38836,10048.52,20220731,15:30:41,19.18,-9.41,-9.56,83,
10327,,X,,,,,,,,,,285.53,0.38,-11.3,2.88,2.90,1,19,-77.24383,39.38838,10039.02,20220731,15:30:42,18.19,-9.69,-9.57,82,
10328,,X,,,,,,,,,,285.95,0.38,-11.3,2.88,2.90,1,19,-77.24362,39.38841,10029.46,20220731,15:30:43,18.28,-9.42,-9.56,79,
10329,,X,,,,,,,,,,286.39,0.38,-11.3,2.88,2.90,1,19,-77.24341,39.38845,10019.81,20220731,15:30:44,18.61,-9.86,-9.57,73,
10330,,X,,,,,,,,,,286.68,0.38,-11.0,2.88,2.90,1,19,-77.24321,39.38851,10009.99,20220731,15:30:45,18.25,-9.72,-9.57,67,
10331,,,,,,,,,,,,287.15,0.38,-11.0,2.86,2.89,1,19,-77.24301,39.38858,10000.57,20220731,15:30:46,18.72,-9.50,-9.57,65,
10332,,,,,,,,,,,,287.38,0.38,-11.0,2.86,2.89,1,19,-77.24282,39.38865,9991.39,20220731,15:30:47,18.99,-9.20,-9.56,65,
10333,,X,,,,,,,,,,287.93,0.38,-11.0,2.86,2.89,1,19,-77.24262,39.38872,9982.13,20220731,15:30:48,18.45,-9.51,-9.56,64,
10334,,X,,,,,,,,,,288.18,0.38,-11.4,2.86,2.89,1,19,-77.24242,39.38879,9972.91,20220731,15:30:49,18.80,-9.41,-9.55,65,
10335,,X,,,,,,,,,,288.74,0.38,-11.4,2.86,2.89,1,18,-77.24223,39.38886,9963.86,20220731,15:30:50,18.38,-8.93,-9.54,65,
10336,,X,,,,,,,,,,289.20,0.39,-11.3,2.86,2.89,1,18,-77.24204,39.38893,9954.82,20220731,15:30:51,18.27,-9.24,-9.53,65,
10337,,X,,,,,,,,,,289.36,0.38,-11.3,2.86,2.89,1,19,-77.24184,39.38900,9945.63,20220731,15:30:52,19.02,-9.27,-9.52,64,
10338,,X,,,,,,,,,,289.81,0.38,-11.0,2.86,2.89,1,19,-77.24163,39.38908,9936.28,20220731,15:30:53,19.70,-9.39,-9.51,61,
10339,,,,,,,,,,,,290.27,0.38,-11.0,2.86,2.89,1,19,-77.24143,39.38917,9926.85,20220731,15:30:54,20.23,-9.44,-9.51,61,
10340,,,,,,,,,,,,290.72,0.39,-11.0,2.86,2.89,1,19,-77.24123,39.38926,9917.55,20220731,15:30:55,20.84,-9.35,-9.51,61,
10341,,X,,,,,,,,,,290.93,0.38,-11.0,3.02,3.05,1,19,-77.24102,39.38934,9907.92,20220731,15:30:56,20.48,-9.80,-9.52,62,
10342,,X,,,,,,,,,,291.32,0.38,-11.3,3.02,3.05,1,17,-77.24079,39.38943,9898.05,20220731,15:30:57,20.76,-9.89,-9.53,62,
10343,,X,,,,,,,,,,291.70,0.38,-11.4,3.02,3.05,1,18,-77.24058,39.38953,9889.35,20220731,15:30:58,22.47,-9.08,-9.51,59,
10344,,X,,,,,,,,,,292.18,0.38,-11.3,3.02,3.05,1,18,-77.24036,39.38964,9880.26,20220731,15:30:59,22.13,-9.01,-9.50,57,
10345,,X,,,,,,,,,,292.51,0.38,-11.3,3.02,3.05,1,18,-77.24014,39.38975,9871.25,20220731,15:31:00,22.40,-8.96,-9.48,58,
10346,,X,,,,,,,,,,292.84,0.38,-11.0,3.02,3.05,1,18,-77.23992,39.38985,9862.19,20220731,15:31:01,22.26,-9.42,-9.48,60,
10347,,,,,,,,,,,,293.29,0.38,-11.0,3.02,3.05,1,15,-77.23970,39.38996,9852.41,20220731,15:31:02,22.60,-9.98,-9.49,56,
10348,,,,,,,,,,,,293.51,0.38,-11.0,3.02,3.05,1,12,-77.23947,39.39007,9842.51,20220731,15:31:03,22.77,-9.82,-9.50,57,
10349,,X,,,,,,,,,,294.12,0.38,-11.0,3.02,3.05,1,16,-77.23925,39.39017,9833.50,20220731,15:31:04,21.18,-9.39,-9.50,59,
10350,,X,,,,,,,,,,294.41,0.38,-11.3,3.02,3.05,1,18,-77.23904,39.39027,9824.99,20220731,15:31:05,21.16,-9.16,-9.49,59,
10351,,X,,,,,,,,,,294.75,0.38,-11.4,2.88,2.91,1,18,-77.23884,39.39037,9816.21,20220731,15:31:06,20.76,-8.96,-9.47,59,
10352,,X,,,,,,,,,,295.26,0.38,-11.3,2.88,2.91,1,18,-77.23863,39.39046,9807.11,20220731,15:31:07,20.57,-9.29,-9.47,60,
10353,,X,,,,,,,,,,295.58,0.38,-11.0,2.88,2.91,1,18,-77.23842,39.39056,9798.12,20220731,15:31:08,20.71,-9.02,-9.45,60,
10354,,X,,,,,,,,,,296.06,0.39,-11.0,2.88,2.91,1,18,-77.23822,39.39065,9789.13,20220731,15:31:09,19.87,-9.16,-9.45,59,
10355,,,,,,,,,,,,296.32,0.38,-11.0,2.88,2.91,1,18,-77.23802,39.39073,9780.18,20220731,15:31:10,19.44,-8.79,-9.43,60,
10356,,,,,,,,,,,,296.70,0.38,-11.0,2.88,2.91,1,18,-77.23783,39.39081,9771.37,20220731,15:31:11,19.47,-8.99,-9.41,61,
10357,,X,,,,,,,,,,297.16,0.38,-11.0,2.88,2.91,1,18,-77.23763,39.39089,9762.47,20220731,15:31:12,18.67,-9.12,-9.40,65,
10358,,X,,,,,,,,,,297.43,0.38,-11.3,2.88,2.91,1,18,-77.23744,39.39095,9753.47,20220731,15:31:13,18.03,-9.19,-9.40,65,
10359,,X,,,,,,,,,,297.91,0.38,-11.3,2.88,2.91,1,18,-77.23725,39.39102,9744.54,20220731,15:31:14,17.76,-9.10,-9.39,65,
10360,,X,,,,,,,,,,298.39,0.39,-11.3,2.88,2.91,1,18,-77.23706,39.39108,9735.39,20220731,15:31:15,17.13,-9.44,-9.39,66,
10361,,X,,,,,,,,,,298.76,0.39,-11.0,2.86,2.89,1,18,-77.23688,39.39114,9726.13,20220731,15:31:16,16.61,-9.37,-9.39,69,
10362,,X,,,,,,,,,,299.00,0.38,-11.0,2.86,2.89,1,19,-77.23670,39.39119,9717.33,20220731,15:31:17,17.17,-8.91,-9.37,69,
10363,,,,,,,,,,,,299.42,0.38,-11.0,2.86,2.89,1,19,-77.23651,39.39125,9708.57,20220731,15:31:18,16.84,-9.02,-9.36,67,
10364,,,,,,,,,,,,299.78,0.38,-11.0,2.86,2.89,1,19,-77.23634,39.39131,9699.65,20220731,15:31:19,17.19,-9.02,-9.35,65,
10365,,,,,,,,,,,,300.32,0.39,-11.0,2.86,2.89,1,19,-77.23615,39.39138,9690.64,20220731,15:31:20,18.10,-9.08,-9.35,64,
10366,,X,,,,,,,,,,300.57,0.38,-11.4,2.86,2.89,1,19,-77.23596,39.39145,9681.71,20220731,15:31:21,18.81,-9.19,-9.34,64,
10367,,X,,,,,,,,,,300.93,0.38,-11.4,2.86,2.89,1,19,-77.23575,39.39153,9672.59,20220731,15:31:22,20.08,-9.38,-9.34,62,
10368,,X,,,,,,,,,,301.33,0.38,-11.4,2.86,2.89,1,19,-77.23554,39.39162,9663.41,20220731,15:31:23,21.47,-9.16,-9.34,60,
10369,,X,,,,,,,,,,301.78,0.38,-11.4,2.86,2.89,1,19,-77.23532,39.39171,9654.15,20220731,15:31:24,22.87,-9.23,-9.33,62,
10370,,X,,,,,,,,,,302.14,0.38,-11.4,2.86,2.89,1,19,-77.23507,39.39180,9644.92,20220731,15:31:25,24.51,-9.18,-9.33,63,
10371,,X,,,,,,,,,,302.45,0.38,-11.4,2.87,2.89,1,19,-77.23482,39.39190,9635.79,20220731,15:31:26,25.13,-9.08,-9.32,65,
10372,,X,,,,,,,,,,302.92,0.38,-11.3,2.87,2.89,1,19,-77.23455,39.39199,9626.63,20220731,15:31:27,26.58,-9.18,-9.32,67,
10373,,X,,,,,,,,,,303.34,0.39,-11.0,2.87,2.89,1,19,-77.23425,39.39207,9617.43,20220731,15:31:28,27.42,-9.16,-9.31,71,
10374,,,,,,,,,,,,303.78,0.39,-11.0,2.87,2.89,1,19,-77.23394,39.39214,9608.08,20220731,15:31:29,28.12,-9.31,-9.31,75,
10375,,,,,,,,,,,,304.22,0.39,-11.0,2.87,2.89,1,19,-77.23363,39.39220,9598.44,20220731,15:31:30,27.27,-9.34,-9.31,77,
10376,,,,,,,,,,,,304.48,0.38,-11.0,2.87,2.89,1,19,-77.23332,39.39223,9589.03,20220731,15:31:31,26.85,-9.48,-9.32,82,
10377,,X,,,,,,,,,,304.99,0.39,-11.3,2.87,2.89,1,19,-77.23300,39.39226,9579.60,20220731,15:31:32,26.85,-9.54,-9.32,83,
10378,,X,,,,,,,,,,305.33,0.39,-11.4,2.87,2.89,1,19,-77.23271,39.39228,9570.17,20220731,15:31:33,26.29,-9.51,-9.33,86,
10379,,X,,,,,,,,,,305.67,0.39,-11.4,2.87,2.89,1,19,-77.23241,39.39228,9560.95,20220731,15:31:34,25.06,-8.94,-9.32,90,
10380,,X,,,,,,,,,,306.18,0.39,-11.4,2.87,2.89,1,19,-77.23213,39.39227,9552.01,20220731,15:31:35,24.46,-8.76,-9.30,91,
10381,,X,,,,,,,,,,306.53,0.39,-11.4,2.87,2.89,1,19,-77.23184,39.39226,9543.04,20220731,15:31:36,24.02,-8.84,-9.29,92,
10382,,X,,,,,,,,,,306.89,0.39,-11.0,2.87,2.89,1,19,-77.23157,39.39225,9533.97,20220731,15:31:37,23.43,-8.93,-9.28,94,
10383,,X,,,,,,,,,,307.22,0.39,-11.0,2.87,2.89,1,19,-77.23130,39.39223,9524.96,20220731,15:31:38,23.92,-8.81,-9.26,94,
10384,,,,,,,,,,,,307.68,0.39,-11.0,2.87,2.89,1,19,-77.23103,39.39221,9515.92,20220731,15:31:39,22.52,-8.99,-9.25,94,
10385,,,,,,,,,,,,308.04,0.39,-10.9,2.87,2.89,1,19,-77.23078,39.39220,9506.78,20220731,15:31:40,21.42,-8.90,-9.24,95,
10386,,,,,,,,,,,,308.34,0.38,-11.0,2.87,2.89,1,19,-77.23053,39.39218,9497.84,20220731,15:31:41,21.55,-9.03,-9.24,95,
10387,,X,,,,,,,,,,308.73,0.38,-11.3,2.87,2.89,1,19,-77.23029,39.39216,9489.06,20220731,15:31:42,20.98,-8.86,-9.22,95,
10388,,X,,,,,,,,,,309.22,0.39,-11.4,2.87,2.89,1,19,-77.23005,39.39214,9480.28,20220731,15:31:43,20.21,-8.82,-9.21,94,
10389,,X,,,,,,,,,,309.56,0.39,-11.4,2.87,2.89,1,19,-77.22982,39.39213,9471.34,20220731,15:31:44,20.08,-8.85,-9.20,95,
10390,,X,,,,,,,,,,309.96,0.39,-11.4,2.87,2.89,1,19,-77.22959,39.39211,9462.38,20220731,15:31:45,19.59,-8.99,-9.19,95,
10391,,X,,,,,,,,,,310.42,0.39,-11.3,2.87,2.90,1,19,-77.22937,39.39210,9453.55,20220731,15:31:46,18.81,-8.73,-9.18,94,
10392,,X,,,,,,,,,,310.80,0.39,-11.0,2.87,2.90,1,19,-77.22915,39.39209,9444.59,20220731,15:31:47,18.71,-9.11,-9.18,91,
10393,,,,,,,,,,,,311.16,0.39,-11.0,2.87,2.90,1,19,-77.22894,39.39208,9435.59,20220731,15:31:48,18.59,-8.99,-9.17,92,
10394,,,,,,,,,,,,311.77,0.39,-11.0,2.87,2.90,1,19,-77.22872,39.39208,9426.73,20220731,15:31:49,18.50,-8.78,-9.16,92,
10395,,X,,,,,,,,,,311.88,0.39,-11.0,2.87,2.90,1,19,-77.22850,39.39207,9417.99,20220731,15:31:50,19.24,-8.94,-9.15,93,
10396,,X,,,,,,,,,,312.32,0.39,-11.3,2.87,2.90,1,19,-77.22827,39.39206,9409.08,20220731,15:31:51,20.27,-8.94,-9.15,91,
10397,,X,,,,,,,,,,312.68,0.39,-11.3,2.87,2.90,1,19,-77.22803,39.39205,9400.08,20220731,15:31:52,21.62,-8.91,-9.14,91,
10398,,X,,,,,,,,,,313.19,0.39,-11.0,2.87,2.90,1,19,-77.22776,39.39205,9390.63,20220731,15:31:53,23.72,-9.41,-9.15,89,
10399,,,,,,,,,,,,313.62,0.39,-11.0,2.87,2.90,1,19,-77.22748,39.39206,9381.19,20220731,15:31:54,24.57,-9.32,-9.15,87,
10400,,,,,,,,,,,,314.03,0.39,-11.0,2.87,2.90,1,19,-77.22720,39.39207,9371.63,20220731,15:31:55,25.16,-9.16,-9.15,85,
10401,,X,,,,,,,,,,314.46,0.39,-11.0,3.02,3.06,1,19,-77.22689,39.39210,9361.99,20220731,15:31:56,27.52,-9.80,-9.17,82,
10402,,X,,,,,,,,,,314.80,0.39,-11.3,3.02,3.06,1,19,-77.22657,39.39213,9352.87,20220731,15:31:57,27.27,-9.04,-9.17,82,
10403,,X,,,,,,,,,,315.30,0.39,-11.3,3.02,3.06,1,19,-77.22626,39.39216,9343.66,20220731,15:31:58,27.62,-9.18,-9.17,81,
10404,,X,,,,,,,,,,315.55,0.39,-11.0,3.02,3.06,1,19,-77.22595,39.39220,9334.44,20220731,15:31:59,27.75,-9.05,-9.17,80,
10405,,,,,,,,,,,,316.01,0.39,-11.0,3.02,3.06,1,19,-77.22563,39.39224,9325.35,20220731,15:32:00,27.25,-8.91,-9.16,80,
10406,,,,,,,,,,,,316.39,0.39,-11.0,3.02,3.06,1,19,-77.22532,39.39228,9316.14,20220731,15:32:01,26.80,-9.07,-9.16,84,
10407,,,,,,,,,,,,316.74,0.39,-11.0,3.02,3.06,1,19,-77.22502,39.39229,9307.17,20220731,15:32:02,26.29,-8.93,-9.15,85,
10408,,X,,,,,,,,,,317.29,0.40,-11.0,3.02,3.06,1,19,-77.22472,39.39231,9298.06,20220731,15:32:03,25.69,-9.22,-9.15,86,
10409,,X,,,,,,,,,,317.60,0.39,-11.4,3.02,3.06,1,19,-77.22442,39.39233,9288.92,20220731,15:32:04,25.73,-9.30,-9.15,87,
10410,,X,,,,,,,,,,318.01,0.39,-11.4,3.02,3.06,1,19,-77.22412,39.39233,9280.03,20220731,15:32:05,25.21,-8.74,-9.14,89,
10411,,X,,,,,,,,,,318.36,0.39,-11.4,2.88,2.91,1,19,-77.22383,39.39233,9271.33,20220731,15:32:06,24.46,-8.63,-9.13,90,
10412,,X,,,,,,,,,,318.78,0.39,-11.0,2.88,2.91,1,19,-77.22357,39.39233,9262.42,20220731,15:32:07,22.83,-8.91,-9.12,91,
10413,,,,,,,,,,,,319.22,0.39,-11.0,2.88,2.91,1,19,-77.22331,39.39232,9253.38,20220731,15:32:08,22.46,-8.99,-9.12,89,
10414,,,,,,,,,,,,319.56,0.39,-11.0,2.88,2.91,1,19,-77.22304,39.39232,9244.42,20220731,15:32:09,22.87,-8.92,-9.11,91,
10415,,X,,,,,,,,,,319.99,0.39,-11.0,2.88,2.91,1,19,-77.22278,39.39232,9235.50,20220731,15:32:10,22.47,-9.07,-9.11,89,
10416,,X,,,,,,,,,,320.39,0.39,-11.3,2.88,2.91,1,19,-77.22252,39.39232,9226.29,20220731,15:32:11,22.89,-9.23,-9.11,90,
10417,,X,,,,,,,,,,320.78,0.39,-11.3,2.88,2.91,1,19,-77.22225,39.39232,9217.11,20220731,15:32:12,23.70,-9.13,-9.11,89,
10418,,X,,,,,,,,,,321.14,0.39,-11.0,2.88,2.91,1,19,-77.22196,39.39233,9208.08,20220731,15:32:13,24.15,-8.87,-9.10,88,
10419,,,,,,,,,,,,321.70,0.40,-11.0,2.88,2.91,1,19,-77.22168,39.39233,9198.84,20220731,15:32:14,24.70,-8.95,-9.10,90,
10420,,,,,,,,,,,,322.15,0.40,-10.9,2.88,2.91,1,19,-77.22141,39.39233,9189.64,20220731,15:32:15,24.40,-9.16,-9.10,89,
10421,,,,,,,,,,,,322.50,0.40,-11.0,3.02,3.06,1,19,-77.22113,39.39233,9180.61,20220731,15:32:16,23.96,-9.12,-9.10,89,
10422,,X,,,,,,,,,,322.95,0.40,-11.0,3.02,3.06,1,19,-77.22085,39.39233,9171.76,20220731,15:32:17,23.75,-8.90,-9.10,90,
10423,,X,,,,,,,,,,323.21,0.40,-11.4,3.02,3.06,1,19,-77.22058,39.39233,9162.64,20220731,15:32:18,22.79,-9.30,-9.10,88,
10424,,X,,,,,,,,,,323.64,0.40,-11.4,3.02,3.06,1,19,-77.22032,39.39233,9153.79,20220731,15:32:19,22.25,-8.77,-9.09,90,
10425,,X,,,,,,,,,,324.10,0.40,-11.3,3.02,3.06,1,19,-77.22006,39.39233,9144.79,20220731,15:32:20,20.92,-8.95,-9.09,90,
10426,,X,,,,,,,,,,324.40,0.40,-11.0,3.02,3.06,1,19,-77.21983,39.39233,9135.65,20220731,15:32:21,20.00,-8.83,-9.08,89,
10427,,,,,,,,,,,,324.89,0.40,-11.0,3.02,3.06,1,19,-77.21961,39.39234,9126.71,20220731,15:32:22,19.03,-9.11,-9.08,87,
10428,,,,,,,,,,,,325.24,0.40,-11.0,3.02,3.06,1,19,-77.21939,39.39235,9117.50,20220731,15:32:23,17.88,-9.32,-9.09,83,
10429,,,,,,,,,,,,325.60,0.40,-11.0,3.02,3.06,1,19,-77.21920,39.39237,9108.73,20220731,15:32:24,16.58,-8.84,-9.08,83,
10430,,X,,,,,,,,,,326.02,0.40,-11.0,3.02,3.06,1,19,-77.21900,39.39240,9099.66,20220731,15:32:25,17.39,-9.17,-9.08,74,
10431,,X,,,,,,,,,,326.49,0.40,-11.4,2.90,2.93,1,19,-77.21882,39.39245,9090.66,20220731,15:32:26,16.93,-9.28,-9.09,69,
10432,,X,,,,,,,,,,326.85,0.40,-11.4,2.90,2.93,1,19,-77.21864,39.39251,9081.86,20220731,15:32:27,16.72,-8.93,-9.08,64,
10433,,X,,,,,,,,,,327.27,0.40,-11.3,2.90,2.93,1,19,-77.21846,39.39258,9073.34,20220731,15:32:28,18.86,-8.53,-9.07,60,
10434,,X,,,,,,,,,,327.68,0.40,-11.0,2.90,2.93,1,19,-77.21827,39.39267,9064.72,20220731,15:32:29,19.51,-8.81,-9.06,56,
